,ma
0,5.421199951171875
1,10.799600219726562
2,16.149200439453125
3,21.502000732421877
4,26.83120056152344
5,32.13840026855469
6,37.466400146484375
7,42.78840026855469
8,48.12077209472656
9,53.460772094726565
10,58.791171875
11,64.12777160644531
12,69.466171875
13,74.816171875
14,80.16376770019531
15,85.52976745605469
16,90.89076721191407
17,96.2547674560547
18,101.58201538085937
19,106.886015625
20,112.18041564941406
21,117.51921569824219
22,122.88681579589844
23,128.27001586914062
24,133.66332763671875
25,133.64692749023436
26,133.6725274658203
27,133.72252746582032
28,133.76812744140625
29,133.83212768554688
30,133.91292785644532
31,133.97252807617187
32,134.04239624023438
33,134.11242431640625
34,134.16922424316405
35,134.255224609375
36,134.31602478027344
37,134.36762451171876
38,134.4208203125
39,134.46642456054687
40,134.49442504882813
41,134.5242254638672
42,134.561025390625
43,134.60577758789063
44,134.66457763671875
45,134.72249755859374
46,134.75929748535157
47,134.78269714355469
48,134.77369689941406
49,134.85478515625
50,134.83638549804687
51,134.81558532714843
52,134.76358520507813
53,134.73798522949218
54,134.72758544921874
55,134.69918579101562
56,134.6431854248047
57,134.59371704101562
58,134.5201971435547
59,134.44939697265625
60,134.32819702148439
61,134.21639709472657
62,134.09519714355469
63,134.0548016357422
64,134.0236016845703
65,133.9464013671875
66,133.86260131835937
67,133.77728088378908
68,133.72448059082032
69,133.67328002929688
70,133.58055603027344
71,133.34255615234375
72,133.0585565185547
73,132.78195678710938
74,132.40755676269532
75,132.12755676269532
76,131.86435668945313
77,131.73435668945314
78,131.55835632324218
79,131.38355590820314
80,131.22035949707032
81,131.07235961914063
82,130.88995971679688
83,130.70987976074218
84,130.52547973632812
85,130.37087951660158
86,130.2527996826172
87,130.15319946289063
88,129.95199890136718
89,129.75759887695312
90,129.6307989501953
91,129.56259887695313
92,129.4923193359375
93,129.423447265625
94,129.3418475341797
95,129.29665161132812
96,129.3830517578125
97,129.49885192871093
98,129.5828515625
99,129.6264514160156
100,129.66825134277343
101,129.68825134277344
102,129.6022509765625
103,129.4992510986328
104,129.3912512207031
105,129.1871353149414
106,129.01153533935548
107,128.8805352783203
108,128.76653533935547
109,128.6757354736328
110,128.583935546875
111,128.4608154296875
112,128.2764157104492
113,128.06401611328124
114,127.83161590576172
115,127.57941589355468
116,127.26421569824218
117,126.9374154663086
118,126.60948760986328
119,126.41178771972656
120,126.24338775634766
121,126.04338745117188
122,125.85098724365234
123,125.6921875
124,125.57539154052735
125,125.45879150390626
126,125.4031915283203
127,125.34319183349609
128,125.32779174804688
129,125.31818786621093
130,125.42350006103516
131,125.52474426269531
132,125.6113442993164
133,125.64514404296875
134,125.65074432373046
135,125.64114440917969
136,125.63274444580078
137,125.67154418945313
138,125.7551400756836
139,125.87074005126954
140,126.0117401123047
141,126.16293640136719
142,126.30933654785156
143,126.44653656005859
144,126.4690365600586
145,126.46183654785156
146,126.46943664550781
147,126.4010366821289
148,126.34303680419922
149,126.28483276367187
150,126.23079284667969
151,126.13799285888672
152,126.06299285888672
153,125.97619293212891
154,125.94379669189453
155,125.91779663085937
156,125.89915252685547
157,125.8763525390625
158,125.90401672363281
159,125.95641662597656
160,126.02601654052734
161,126.10961639404297
162,126.15623260498047
163,126.16703643798829
164,126.14943664550782
165,126.1142364501953
166,126.08264038085937
167,126.05583618164063
168,126.10263641357422
169,126.1538363647461
170,126.22624420166015
171,126.29824401855468
172,126.44784393310547
173,126.60064392089843
174,126.74084411621094
175,126.89608428955079
176,126.99248413085938
177,127.07748413085938
178,127.16868408203125
179,127.19068420410156
180,127.19148406982421
181,127.17928405761718
182,127.18208404541015
183,127.17622009277343
184,127.15141998291016
185,127.12141998291015
186,127.07382019042969
187,127.07780426025391
188,127.10900451660156
189,127.17502838134766
190,127.23702850341797
191,127.2706283569336
192,127.3050323486328
193,127.26383209228516
