,ma
0,4.67749989827474
1,9.372166442871094
2,14.05933329264323
3,18.73374989827474
4,23.405416361490886
5,28.064833068847655
6,32.714333089192706
7,37.335166422526044
8,41.84791666666667
9,46.32041676839193
10,50.812583414713544
11,55.33558349609375
12,59.85653533935547
13,64.37353515625
14,68.95486857096354
15,68.84386850992838
16,68.72586873372396
17,68.62086842854818
18,68.5481185913086
19,68.5027852376302
20,68.47503509521485
21,68.50686848958334
22,68.58186848958333
23,68.745534769694
24,68.94499816894532
25,69.08999837239584
26,69.2018315633138
27,69.29404652913412
28,69.448046875
29,69.54154663085937
30,69.64404703776042
31,69.75071360270182
32,69.86854705810546
33,69.96654713948568
34,70.05638071695964
35,70.16704762776693
36,70.20763092041015
37,70.23396402994791
38,70.2645477294922
39,70.3034174601237
40,70.38591715494792
41,70.47808380126953
42,70.62875010172526
43,70.69358317057292
44,70.72474975585938
45,70.75124969482422
46,70.7687494913737
47,70.76024932861328
48,70.74074910481771
49,70.83374888102213
50,70.91924896240235
51,70.99533233642578
52,71.07349904378255
53,71.1614990234375
54,71.26483256022135
55,71.3673324584961
56,71.52899932861328
57,71.63924967447916
58,71.7600830078125
59,71.90174967447916
60,72.06374969482422
61,72.2379165649414
62,72.45475006103516
63,72.75791676839192
64,72.9042470296224
65,73.00558013916016
66,73.06591339111328
67,73.12924702962239
68,73.21024678548177
69,73.24791310628255
70,73.28351643880208
71,73.24851633707682
72,73.24276631673177
73,73.24809977213542
74,73.25093332926433
75,73.2722666422526
76,73.29210001627604
77,73.3559331258138
78,73.35259958902995
79,73.39376932779948
80,73.46243591308594
81,73.61526947021484
82,73.76826934814453
83,73.8801025390625
84,74.0772694905599
85,74.2683329264323
86,74.46599934895833
87,74.65166575113932
88,74.83116556803385
89,75.02599894205729
90,75.19049886067708
91,75.3816655476888
92,75.48149922688802
93,75.57483266194662
94,75.65116628011067
95,75.72416636149089
96,75.77799936930339
97,75.82633260091146
98,75.9431660970052
99,76.00633290608724
100,76.0971664428711
101,76.1875
102,76.2663335164388
103,76.38900044759114
104,76.51616719563802
105,76.678000386556
106,76.81500040690104
107,76.97350006103515
108,77.14683329264322
109,77.33183339436849
110,77.5451665242513
111,77.75283304850261
112,78.00616658528646
113,78.22033335367838
114,78.42283325195312
115,78.61129964192709
116,78.77946624755859
117,78.94079945882162
118,79.03979949951172
119,79.12296447753906
120,79.18363138834636
121,79.16896464029948
122,79.07446492513021
123,78.9427983601888
124,78.78479817708333
125,78.64063161214193
126,78.48496500651042
127,78.27763163248697
128,78.05985819498697
129,77.86135813395182
130,77.65855814615885
131,77.48805796305338
132,77.35705820719402
133,77.19589131673177
134,77.03788299560547
135,76.85538279215494
136,76.74888254801432
137,76.73688252766927
138,76.74438273111979
139,76.7760492960612
140,76.86621602376302
141,76.98488311767578
142,77.12071634928385
143,77.28965657552084
144,77.44332326253256
145,77.57215677897135
146,77.70782368977865
147,77.85332336425782
148,78.05132344563802
149,78.25166676839193
