,ma
0,0.8254411585190717
1,1.653911725212546
2,2.481058816348805
3,3.3059558644014246
4,4.130367593204274
5,4.9526176003848805
6,5.773117603975184
7,6.588558780445772
8,7.384926470588235
9,8.174191194422106
10,8.966926484949449
11,9.765102969898898
12,10.56291800106273
13,11.360035615808824
14,12.16850621840533
15,12.974359130859375
16,13.78200620763442
17,14.590623833151424
18,15.402682674632352
19,16.2190943998449
20,17.036447323069854
21,17.86256498448989
22,18.691241455078124
23,19.516491429946
24,20.34095557717716
25,21.159279138901656
26,21.977190892836628
27,22.791279153262867
28,23.615573299632352
29,24.44054385914522
30,25.264485078699447
31,26.090955666934743
32,26.920367431640624
33,27.749720405129825
34,28.58198511460248
35,29.41886749267578
36,30.252146911621093
37,31.08547040153952
38,31.916117499856387
39,32.74744101131664
40,33.58032334271599
41,34.41449979894301
42,35.25517623003791
43,36.090911506204044
44,36.9213820513557
45,37.749999730727254
46,38.57955851835363
47,39.407470254337085
48,40.23338201186236
49,41.08205844654756
50,41.9340290742762
51,42.78073497099035
52,43.62785258573644
53,44.47402909222771
54,45.32358793370864
55,46.1745584824506
56,47.037264386345356
57,47.89739676082836
58,48.75445556640625
59,49.609926111557904
60,50.467132029813875
61,51.32742614746094
62,52.19360261804917
63,53.073014382755055
64,53.94751380471622
65,54.81736674589269
66,55.674719687069164
67,56.53301382625804
68,57.39348440731273
69,58.249690246582034
70,59.10694373635685
71,59.96347315171186
72,60.8225908167222
73,61.6805908203125
74,62.53656140495749
75,63.39753202550551
76,64.26132615033318
77,65.13876728731043
78,66.01759078081916
79,66.89935545079848
80,67.78132602467257
81,68.66564959357767
82,69.55094371122472
83,70.43114956126493
84,71.32214956844554
85,71.38767897661994
86,71.45062013513902
87,71.5153553682215
88,71.5801347620347
89,71.64607597799862
90,71.71382598876953
91,71.79085540771484
92,71.87047307631549
93,71.96939948586856
94,72.07537007051356
95,72.17748772116268
96,72.27313474767348
97,72.3691432279699
98,72.47284913904527
99,72.56652562758502
100,72.66767272949218
101,72.76737859389361
102,72.86455508961397
103,72.96381979549632
104,73.06020220588235
105,73.16140809900621
106,73.25699633430033
107,73.35134923598346
108,73.45198157815372
109,73.55539981617648
110,73.66957621854894
111,73.78213500976562
112,73.9065761790556
113,74.02089969410616
114,74.13381150189568
115,74.25012907140395
116,74.36068788416246
117,74.46554080738741
118,74.56498197667739
119,74.66018757539636
120,74.75256993910845
121,74.83840816722197
122,74.91143762925091
123,74.98343757180606
124,75.05211406034582
125,75.12629053452436
126,75.19511404598461
127,75.25637880213121
128,75.32083058076746
129,75.39321298038259
130,75.4690658569336
131,75.54644820269417
132,75.62968355066636
133,75.70412471995634
134,75.75503477208754
135,75.80012296788833
136,75.85374055750229
137,75.91085824405445
138,75.96865234375
139,76.02468171961168
140,76.09668175192441
141,76.15791706758387
142,76.22369645062615
143,76.29663768095129
144,76.37113773121553
145,76.4411376953125
146,76.51172593060662
147,76.58237295711741
148,76.6382553100586
149,76.69869707892923
150,76.76352063347312
151,76.84105000215418
152,76.91584409825943
153,76.98460881850299
154,77.06681473675896
155,77.14932592055376
156,77.23253182803883
157,77.31123764935661
158,77.39023760627298
159,77.47309058694279
160,77.55141404095818
161,77.63141407686122
162,77.69223794376148
163,77.74835537181181
164,77.80400247012868
165,77.85994370404411
166,77.9140318926643
167,77.96500244140626
168,78.0199436860926
169,78.06409077363855
170,78.10750256706686
171,78.15264964384191
172,78.19782616110409
173,78.24514967974494
174,78.29370853199678
175,78.35735554414637
176,78.40629667394302
177,78.45214960434858
178,78.50206137264476
179,78.5508845609777
180,78.59556103874655
181,78.637766939051
182,78.68132575539981
183,78.71538453943589
184,78.74148891673369
185,78.76343006807215
186,78.78678301642923
187,78.81434182559742
188,78.83948884851792
189,78.87007706586053
190,78.8958418004653
191,78.92116528679342
192,78.94813591452206
193,78.97328302720014
194,78.9966947667739
195,79.00813598632813
196,79.01884191176471
197,79.0179007137523
198,79.0191359576057
199,79.02119472728056
200,79.02287714341108
201,79.03040654799517
202,79.03987713982077
203,79.05728885426241
204,79.07455381505629
205,79.08925969740923
206,79.11793616799747
207,79.15967146929573
208,79.20511268166935
209,79.25252443201401
210,79.293906806497
211,79.33825979793772
212,79.37955394071692
213,79.42554303337546
214,79.47066066966337
215,79.5137783274931
216,79.55813131893382
217,79.60286658791935
218,79.65719012092141
219,79.7103977876551
220,79.76748603372013
221,79.82201547061696
222,79.87569194120519
223,79.93113313562729
224,79.98322430778953
225,80.01795959472656
226,80.04801833208869
227,80.07475361543543
228,80.09748885210823
229,80.11828299129711
230,80.13919471291935
231,80.17301824233111
232,80.2038418040556
233,80.23913592170267
234,80.2769006168141
235,80.31610645967372
236,80.35648884492763
237,80.39913590375114
238,80.44454767563764
239,80.47940063476562
240,80.51301835004021
241,80.54587124095244
242,80.58681245691636
243,80.62943016501033
244,80.67178308823529
245,80.72681256462546
246,80.78813602223116
247,80.86104745303884
248,80.94045948701746
249,81.01954767563764
250,81.09657700482536
251,81.17313582476447
252,81.27069468778723
253,81.3733122881721
254,81.47563575295841
255,81.57760629092945
256,81.68442984188304
257,81.79081214455998
258,81.89690040139591
259,81.9905180089614
260,82.06881211224724
261,82.15190034754136
262,82.22640030804803
263,82.29131209429572
264,82.35210652070887
265,82.40925355799058
266,82.49616528679343
267,82.56698886646944
268,82.64225365133846
269,82.71856070125804
270,82.78544275620405
271,82.85473686667049
272,82.92432511273553
273,82.98092803955078
274,83.03107506247127
275,83.08647209616268
276,83.14123651841108
277,83.2050012027516
278,83.26808938419117
