,ma
0,2.258833312988281
1,4.499833424886067
2,6.728833516438802
3,8.959166971842448
4,11.179666900634766
5,13.391000111897787
6,15.611000061035156
7,17.828500111897785
8,20.050321706136067
9,22.27532170613607
10,24.496321614583334
11,26.71990483601888
12,28.94423828125
13,31.173404947916666
14,33.40156987508138
15,35.637403106689455
16,37.87115300496419
17,40.106153106689455
18,42.32583974202474
19,44.53583984375
20,46.74183985392253
21,48.966339874267575
22,51.202839914957686
23,53.445839945475264
24,55.69305318196614
25,57.94505310058594
26,60.196719868977866
27,62.446553293863936
28,64.69588673909506
29,66.9430534362793
30,69.18805338541667
31,71.43288675944011
32,73.67949854532877
33,75.93049850463868
34,78.17916514078776
35,80.43599853515624
36,82.6849151611328
37,84.93074849446614
38,87.182080078125
39,89.42924677530924
40,91.6767468770345
41,93.92291361490885
42,96.17324701944987
43,98.41158040364583
44,100.64608052571614
45,102.87621383666992
46,105.11604715983073
47,107.36229705810547
48,109.60154698689779
49,111.8825469970703
50,114.1268803914388
51,116.36988042195638
52,118.59804712931314
53,120.83671391805014
54,123.07954737345378
55,125.31271413167318
56,127.53421401977539
57,129.76021397908528
58,131.98058064778647
59,134.19974721272786
60,134.14724731445312
61,134.10858052571615
62,134.0749137878418
63,134.07908045450847
64,134.09274724324544
65,134.09674733479818
66,134.08799743652344
67,134.08528060913085
68,134.07979227701824
69,134.0679588317871
70,134.03845723470053
71,133.95554072062174
72,133.85912399291993
73,133.75395736694335
74,133.65079243977866
75,133.5426259358724
76,133.44220937093098
77,133.38120930989584
78,133.3268559773763
79,133.2868558247884
80,133.24602406819662
81,133.18135732014974
82,133.09485727945963
83,132.99719060262044
84,132.8923105875651
85,132.78222732543946
86,132.6836939493815
87,132.5876937866211
88,132.48902689615886
89,132.39502690633137
90,132.31252695719402
91,132.25052693684896
92,132.1894152323405
93,132.1260518391927
94,132.0565518697103
95,131.97238515218098
96,131.90013529459637
97,131.83046875
98,131.73813705444337
99,131.63413696289064
100,131.53172022501627
101,131.4272201538086
102,131.31505330403647
103,131.19913660685222
104,131.0896364847819
105,130.93962313334148
106,130.7864564259847
107,130.6356231689453
108,130.49420661926268
109,130.31770655314128
110,130.1770398457845
111,130.03587315877277
112,129.88470649719238
113,129.70820643107098
114,129.52170626322427
115,129.3459561665853
116,129.17595621744792
117,128.99928957621256
118,128.82992286682128
119,128.70754801432292
120,128.60371462504068
121,128.4947146097819
122,128.39538129170737
123,128.25371449788412
124,128.11404940287272
125,127.99521611531576
126,127.90246607462565
127,127.80084953308105
128,127.70051625569661
129,127.6083480834961
130,127.54084981282553
131,127.52903480529785
132,127.53261807759603
133,127.52053464253744
134,127.50236803690592
135,127.47436803181967
136,127.43936805725097
137,127.35853462219238
138,127.29019966125489
139,127.22469965616862
140,127.1756980895996
141,127.13036321004232
142,127.09069658915202
143,127.05352986653646
144,127.01736335754394
145,126.97494672139486
146,126.91831334431966
147,126.83198013305665
148,126.74998029073079
149,126.66706352233886
150,126.57854690551758
151,126.47554690043131
152,126.37196350097656
153,126.26416028340658
154,126.19249356587729
155,126.13299357096354
156,126.07741012573243
157,126.02324333190919
158,125.98768679300944
159,125.97318687438965
160,125.95677019755045
161,125.94827016194661
162,125.92269363403321
163,125.90177688598632
164,125.87394358317057
165,125.89532356262207
166,125.90999031066895
167,125.91373863220215
168,125.94357198079427
169,125.96657206217448
170,125.99257532755534
171,126.01724192301432
172,126.07007522583008
173,126.14024187723795
174,126.2125752766927
175,126.29382540384928
176,126.36232541402181
177,126.43032544453939
178,126.49715881347656
179,126.5170337677002
180,126.52803370157878
181,126.55070037841797
182,126.57786699930827
183,126.60603370666504
184,126.62986539204915
185,126.64953206380208
186,126.64436543782553
187,126.64544881184896
188,126.64394887288411
189,126.6476271311442
190,126.65096041361491
191,126.63744201660157
192,126.61944198608398
193,126.6180253346761
194,126.61235860188802
195,126.61219189961751
196,126.61052525838217
197,126.61102536519368
198,126.60419375101725
199,126.58935877482097
200,126.55802536010742
201,126.52919362386068
202,126.50502688090006
203,126.48586018880208
204,126.46019350687662
205,126.44086011250813
206,126.42519340515136
207,126.43886006673178
208,126.45352668762207
209,126.46011009216309
210,126.47262674967448
211,126.48012669881184
212,126.48454335530599
213,126.48320999145508
214,126.45087674458821
215,126.41762669881184
216,126.38269335428873
217,126.33819338480632
218,126.28391672770182
219,126.22133331298828
220,126.15616658528646
221,126.09116655985514
222,126.04340985616048
223,126.00715993245443
224,125.99932657877604
225,125.98740997314454
226,125.98382657368978
227,125.98382822672527
228,125.95299479166667
229,125.92816149393717
230,125.89932492574056
231,125.87799161275228
232,125.83832499186198
233,125.79332491556804
234,125.75599161783855
235,125.70449155171713
236,125.68065821329752
237,125.66382484436035
238,125.68649139404297
239,125.6949914296468
240,125.69515813191732
241,125.69315808614095
242,125.68712310791015
243,125.68978970845541
244,125.68942642211914
245,125.70242640177409
246,125.7114262898763
247,125.71634292602539
248,125.72317619323731
249,125.7194995880127
250,125.71383298238119
251,125.71858304341634
252,125.74091631571451
253,125.75691630045573
254,125.76949958801269
255,125.78166618347169
256,125.79283281962077
257,125.80599950154622
258,125.82166608174641
259,125.85325113932292
260,125.88791783650716
261,125.92316780090331
262,125.95716781616211
263,125.99216791788737
264,126.03533452351888
265,126.07783457438151
266,126.15216789245605
267,126.23400115966797
268,126.31533457438151
269,126.40450134277344
270,126.48841807047526
271,126.57441800435384
272,126.66291809082031
273,126.76091804504395
274,126.85191802978515
275,126.94245147705078
276,127.02646827697754
277,127.114968363444
278,127.21013501485189
279,127.31071840922037
280,127.42871843973795
281,127.5383851369222
282,127.65038515726725
283,127.75980173746744
284,127.8458017985026
285,127.92938512166342
286,128.00630175272624
287,128.10326855977377
288,128.2071018218994
289,128.3136018117269
290,128.4112684885661
291,128.5082686106364
292,128.6223519643148
293,128.73851877848307
294,128.83829205830892
295,128.93929189046224
296,129.0264586130778
297,129.1129586537679
298,129.15829200744628
299,129.21695861816406
300,129.28912518819172
301,129.35562527974446
302,129.4334935506185
303,129.51266021728514
304,129.59785690307618
305,129.675523630778
306,129.75660705566406
307,129.84244041442872
308,129.933340326945
309,130.02500686645507
310,130.1186284383138
311,130.22212829589844
312,130.31079508463543
313,130.41746190388997
314,130.53837865193685
315,130.66471048990886
316,130.7896270751953
317,130.91312713623046
318,131.04479382832844
319,131.15837707519532
320,131.2720219930013
321,131.3841037750244
322,131.5056037902832
323,131.62160364786783
324,131.73293711344402
325,131.84226888020834
326,131.91643549601238
327,131.9819356282552
328,132.0417689005534
329,132.10560201009113
330,132.16668523152669
331,132.21968536376954
332,132.2700185139974
333,132.31585184733072
334,132.36918512980142
335,132.4214017232259
336,132.50373331705728
337,132.5913998921712
338,132.68006642659506
339,132.7667330423991
340,132.83506647745767
341,132.91131642659505
342,132.98248316446941
343,133.0683166503906
344,133.16248321533203
345,133.26389999389647
346,133.36406682332355
347,133.44259999593098
348,133.5166000366211
349,133.58159993489582
350,133.666099802653
351,133.75043309529622
352,133.82882970174154
353,133.90632960001628
354,133.9993896484375
355,134.09905649820965
356,134.2058898925781
357,134.30538991292318
358,134.39589004516603
359,134.4875567118327
360,134.57555669148763
361,134.6762232462565
362,134.76572341918944
363,134.85172348022462
364,134.96739018758137
365,135.07572352091472
366,135.19597524007162
367,135.31880849202474
368,135.43674189249674
369,135.55340855916342
370,135.67145360310872
371,135.83370361328124
372,135.99103698730468
373,136.124370320638
374,136.25103683471679
375,136.3803716023763
376,136.51762161254882
377,136.65645472208658
378,136.82728805541993
379,136.99078801472982
380,137.161976369222
381,137.3323112487793
382,137.50547790527344
383,137.67647806803384
384,137.85281117757162
385,138.0063128153483
386,138.14947967529298
387,138.29981282552083
388,138.47064615885418
389,138.6418128967285
390,138.80247955322267
391,138.9648129781087
392,139.14947967529298
393,139.35114644368488
394,139.55747985839844
395,139.76231307983397
396,139.93231480916342
397,140.09943466186525
398,140.26793467203777
399,140.45326817830403
400,140.6242680867513
401,140.78810145060223
402,140.9546012878418
403,141.1054344177246
404,141.24926783243816
405,141.38568445841472
406,141.55968424479167
407,141.73985087076824
408,141.9228510538737
409,142.10535100301107
410,142.26335118611652
411,142.41151784261066
412,142.56187108357747
413,142.7635378519694
414,142.9702044169108
415,143.16720428466797
416,143.36384251912435
417,143.56750920613607
418,143.78384246826172
419,144.0011759440104
420,144.2273427327474
421,144.43384272257487
422,144.63067601521809
423,144.8125094095866
424,144.96050923665365
425,145.1156758626302
426,145.26750742594402
427,145.43567403157553
428,145.58734079996745
429,145.72262268066407
430,145.85895589192708
431,145.93845596313477
432,146.01378911336263
433,146.08928909301758
434,146.12912267049154
435,146.1549560546875
436,146.18412272135416
437,146.19912287394206
438,146.1666229248047
439,146.14462305704754
440,146.1162897745768
441,146.12776641845704
442,146.13376642862957
443,146.15551630655924
444,146.19234975179037
445,146.25851135253907
446,146.33584467569986
447,146.40709482828777
448,146.44609476725262
449,146.47921981811524
450,146.51705322265624
451,146.5522196451823
452,146.56488647460938
453,146.5663864135742
454,146.56388626098632
455,146.59555308024088
456,146.6429697672526
457,146.68218332926432
458,146.72135009765626
459,146.74384994506835
460,146.7791000366211
461,146.81085001627605
462,146.86435012817384
463,146.92385025024413
464,146.98168360392253
465,147.0480168660482
466,147.07781194051105
467,147.10089543660482
468,147.12039540608723
469,147.16089553833007
470,147.21339543660483
471,147.2755620320638
472,147.3343953450521
473,147.34256184895833
474,147.3433952331543
475,147.34972864786783
476,147.34975713094076
477,147.3205904642741
478,147.27575709025066
479,147.2240903218587
480,147.16875686645508
481,147.13642374674478
482,147.1032569885254
483,147.08209025065105
484,147.06158879597982
485,147.01660715738933
486,146.9651072184245
487,146.89077402750652
488,146.83410568237304
489,146.7943239847819
490,146.76682408650717
491,146.73882420857748
492,146.71615778605144
493,146.71032435099283
494,146.74265747070314
495,146.78215764363605
496,146.81232426961262
497,146.85032424926757
498,146.8924908955892
499,146.9381576538086
500,146.99132436116537
501,147.01468098958333
502,147.0326810201009
503,147.03593114217122
504,147.03693110148112
505,147.02776769002278
506,147.02043431599935
507,147.00727411905925
508,147.00927403767903
509,147.00931574503582
510,147.00864893595377
511,147.02681579589844
512,147.04014892578124
513,147.07181549072266
514,147.11589889526368
515,147.12387720743814
516,147.11462529500326
517,147.11695861816406
518,147.1194585164388
519,147.11312510172527
520,147.11220830281576
521,147.12120844523113
522,147.10820846557618
523,147.09070841471353
524,147.07504170735677
525,147.05487492879232
526,147.04024658203124
527,147.02282994588217
528,147.0023297627767
529,146.96282984415691
530,146.92366307576498
531,146.8786631266276
532,146.8364133199056
533,146.79741338094075
534,146.744580078125
535,146.69141337076823
536,146.6374132792155
537,146.60957997639974
538,146.59774678548177
539,146.60158004760743
540,146.60007858276367
541,146.5805783589681
542,146.56524505615235
543,146.55057830810546
544,146.53987147013348
545,146.55085296630858
546,146.58818461100262
547,146.61518452962238
548,146.6234479268392
549,146.6301144917806
550,146.61644795735677
551,146.60794779459636
552,146.60211435953775
553,146.61111450195312
554,146.61111450195312
555,146.61778106689454
556,146.63161443074543
557,146.648947652181
558,146.6657808939616
559,146.6771141052246
560,146.70744756062825
561,146.74411443074544
562,146.7807810465495
563,146.81878102620442
564,146.84778111775717
565,146.88628285725912
566,146.92794952392578
567,146.9817662556966
568,147.03259963989257
569,147.07576624552408
570,147.13059972127277
571,147.17351633707682
572,147.22301635742187
573,147.25118306477864
574,147.2934331258138
575,147.2886215209961
576,147.30854008992512
577,147.3417065938314
578,147.3898732503255
579,147.44937337239583
580,147.5130401611328
581,147.5822016398112
582,147.65203323364258
583,147.71303329467773
584,147.76403325398763
585,147.80975163777669
586,147.84991836547852
587,147.89425150553384
588,147.9495849609375
589,147.99041824340821
590,148.01825154622395
591,148.04758478800457
592,148.07615127563477
593,148.10181783040363
594,148.12165120442708
595,148.1218162536621
596,148.13431625366212
597,148.1636494954427
598,148.1943161010742
599,148.20331624348958
600,148.21415125528972
601,148.23331807454426
602,148.27265141805012
603,148.31281814575195
604,148.34444325764974
605,148.37594350179037
606,148.38119506835938
607,148.40195999145507
608,148.44003143310547
609,148.50103149414062
610,148.56869812011718
611,148.63936487833658
612,148.71319808959962
613,148.76919809977213
614,148.83886489868163
615,148.9008649190267
616,148.97186508178712
617,149.04086507161458
618,149.10519841512044
619,149.16753184000652
620,149.20486501057943
621,149.22844823201498
622,149.24978154500326
623,149.2811149597168
624,149.28186492919923
625,149.27666498819988
626,149.26649831136066
627,149.244091796875
628,149.23075841267902
629,149.2325917561849
630,149.23375829060873
631,149.22134170532226
632,149.21350835164387
633,149.2056749979655
634,149.16745834350587
635,149.17245814005534
636,149.15783971150717
637,149.13600641886393
638,149.09440155029296
639,149.05731811523438
640,149.01698481241863
641,148.96832326253255
642,148.92198994954427
643,148.88548990885417
644,148.9096565246582
645,148.9444381713867
646,148.98293813069662
647,149.03227157592772
648,149.07843831380208
649,149.134854888916
650,149.20952173868815
651,149.27385508219402
652,149.33070526123046
653,149.39837214152018
654,149.48637212117512
655,149.58987375895182
656,149.68737386067707
657,149.76587397257487
658,149.87954076131186
659,150.00854059855143
660,150.13687388102213
661,150.24903895060223
662,150.34253896077473
663,150.42253901163738
664,150.50478897094726
665,150.6151222229004
666,150.7207056681315
667,150.81977411905925
668,150.9061075846354
669,150.9639409383138
670,151.03152414957682
671,151.0938575744629
672,151.16835759480793
673,151.23852411905924
674,151.30602416992187
675,151.37502415974936
676,151.43152414957683
677,151.49602432250975
678,151.57102432250977
679,151.67460759480795
680,151.78177439371746
681,151.8995226542155
682,152.02368927001953
683,152.13668924967448
684,152.27610600789387
685,152.41830596923828
686,152.56163914998373
687,152.68597234090169
688,152.79630584716796
689,152.89698740641276
690,152.99665425618488
691,153.10698750813802
692,153.2149876912435
693,153.33833287556965
694,153.46354955037435
695,153.58288294474283
696,153.70408452351887
697,153.8070846557617
698,153.91368967692057
699,154.01077321370443
700,154.12325642903645
701,154.2237564086914
702,154.2735913594564
