,ma
0,1.0023214067731585
1,2.0083213806152345
2,3.0127142769949775
3,4.0143749782017295
4,5.015446363176618
5,6.013892800467355
6,7.010214233398438
7,8.000392804827008
8,8.967410714285714
9,9.925803593226842
10,10.88841073172433
11,11.857625034877232
12,12.826400429861886
13,13.794328962053571
14,14.776043265206473
15,15.754578944614956
16,16.735293252127512
17,17.717186083112445
18,18.703257533482144
19,19.694614628383093
20,20.68711460658482
21,21.690257481166295
22,22.696507481166293
23,23.698596736363
24,24.69973177228655
25,25.69341038295201
26,26.68658894130162
27,27.675124686104912
28,28.676053292410714
29,29.677803257533483
30,30.67830330984933
31,31.68187473842076
32,32.68901759556362
33,33.69608906337193
34,34.706696210588724
35,35.72291052682059
36,36.734749821254184
37,37.746642630440846
38,38.7552855355399
39,39.76474979945591
40,40.776106916155136
41,41.78903547014509
42,42.809856850760326
43,43.824678257533485
44,44.833106776646204
45,45.83928538731166
46,46.84660677228655
47,47.851928165980745
48,48.854821014404294
49,49.88535668509347
50,50.91989244733538
51,51.948035321916855
52,52.97667813982282
53,54.00417818341936
54,55.035785348074775
55,56.06910672869001
56,57.11667818341937
57,58.16112463814871
58,59.20183890206473
59,60.2406245640346
60,61.281517464774
61,62.32616032191685
62,63.377946036202566
63,64.44580317905971
64,65.50769533429828
65,66.56394533429827
66,67.6050167628697
67,68.64723107474191
68,69.69208820887974
69,70.73176672799246
70,70.77039598737444
71,70.80446744646345
72,70.84328885759626
73,70.8834853036063
74,70.92180677141462
75,70.96882465907505
76,71.02139609200614
77,71.09668175833566
78,71.19680666242327
79,71.30912802559989
80,71.41748515537807
81,71.52209232875279
82,71.62831693376813
83,71.729209790911
84,71.82942406790598
85,71.93278121948242
86,72.03449543544224
87,72.13560256958007
88,72.22985251290457
89,72.31963827950614
90,72.40785260881697
91,72.4945668901716
92,72.57517405918666
93,72.66022763933454
94,72.74616404942104
95,72.83909258161272
96,72.93127114432198
97,73.02809252057757
98,73.12102105276925
99,73.21473541259766
100,73.31559252057757
101,73.41380680629186
102,73.5065568106515
103,73.6060925074986
104,73.70387823922293
105,73.80305677141462
106,73.91043178013393
107,74.0193603515625
108,74.13500311715262
109,74.25225317818779
110,74.37321744646344
111,74.49014598301478
112,74.60896748134068
113,74.73389609200613
114,74.86432473318918
115,74.99988893781389
116,75.13038896833147
117,75.25953183855329
118,75.38446044921875
119,75.48013872419085
120,75.57399586268834
121,75.66192441667829
122,75.73385304042272
123,75.80242440359933
124,75.86367438180106
125,75.93178155081613
126,75.98071005684989
127,76.03147790091379
128,76.08384791782925
129,76.14138368879046
130,76.19877646309989
131,76.2554192679269
132,76.31002644130162
133,76.33545499529157
134,76.36591785975865
135,76.39895357404437
136,76.45113209315709
137,76.50691779000418
138,76.5597392490932
139,76.61970356532505
140,76.69950289045062
141,76.78136008126395
142,76.86246719360352
143,76.94989580426898
144,77.03975296020508
145,77.12018149239677
146,77.20164576939175
147,77.27375292096819
148,77.34232439313617
149,77.40689588274275
150,77.47089593069894
151,77.53228868756976
152,77.59032440185547
153,77.64986016409738
154,77.70743157523019
155,77.76668156215123
156,77.82536021641323
157,77.88114591326033
158,77.93861018589564
159,77.99746736798967
160,78.0573244367327
161,78.11350304739815
162,78.1659676688058
163,78.21411023821149
164,78.26532451084682
165,78.31761027744838
166,78.3717531476702
167,78.42328883579799
168,78.46496745518276
169,78.50503888811384
170,78.53828887939453
171,78.57375313895089
172,78.6117174421038
173,78.6428959437779
174,78.6746102469308
175,78.71721736363003
176,78.7472887311663
177,78.76900307791574
178,78.79246738978794
179,78.8121098109654
180,78.82064557756696
181,78.82739562988282
182,78.82600272042411
183,78.82146693638393
184,78.80977227347238
185,78.79602944510323
186,78.78835089547293
187,78.7872437613351
188,78.79656513759068
189,78.81588690621513
190,78.83417260306221
191,78.86806542532784
192,78.92106541224888
193,78.97981545584543
194,79.04210117885044
195,79.08688692365374
196,79.13324410574776
197,79.17652980259487
198,79.22469547816685
199,79.26973114013671
200,79.31523121425084
201,79.36090981619698
202,79.40048119681222
203,79.45615975516183
204,79.51098327636718
205,79.56794760567801
206,79.62559051513672
207,79.67884052821569
208,79.7324119567871
209,79.78319767543248
210,79.81412625994001
211,79.842554800851
212,79.86359056745256
213,79.88323298863003
214,79.90509011404855
215,79.92984008789062
216,79.95462581089565
217,79.97776870727539
218,80.00130440848214
219,80.02298300606864
220,80.04662584577288
221,80.07087587629046
222,80.10101874215262
223,80.13766163417272
224,80.16105804443359
225,80.18284378051757
226,80.20016512189592
227,80.2181651524135
228,80.23727231706891
229,80.25177230834962
230,80.2624865940639
231,80.28787939889091
232,80.32355760846819
233,80.36684363228935
234,80.40970077514649
235,80.4533792768206
236,80.49812927246094
237,80.5460578918457
238,80.59402215140206
239,80.6403078351702
240,80.68766501290457
241,80.73141501290458
242,80.7820578438895
243,80.83380791800363
244,80.88512932913643
245,80.93452224731445
246,81.00573654174805
247,81.09105791364398
248,81.17502223423548
249,81.26298686436245
250,81.35455823625837
251,81.45041536603655
252,81.56752253941127
253,81.69245115007674
254,81.82507433210101
255,81.95550286429268
256,82.09232428414481
257,82.22600282941546
258,82.35546711512974
259,82.46371710641044
260,82.57010988507952
261,82.6703241620745
262,82.74975269862584
263,82.82150268554688
264,82.886538369315
265,82.95057405744281
266,83.04985972813198
267,83.13560976300921
268,83.22096699305943
269,83.29943095615931
270,83.36485911778041
271,83.43218056815012
272,83.50407344273158
273,83.56098414829799
274,83.62023413521904
275,83.68793051583427
276,83.7535015651158
277,83.8332515171596
278,83.91343002319336
279,83.99757287161691
280,84.10668040684291
281,84.21550183977399
282,84.32593035016741
283,84.43414502825055
284,84.54446650913783
285,84.65435943603515
286,84.75750231061663
287,84.86607371738978
288,84.97357373918805
289,85.08478796822685
290,85.1947522844587
291,85.30403802054269
292,85.40900224958148
293,85.50560934884207
294,85.60353437151228
295,85.7028201511928
296,85.80450951712471
297,85.90640236990792
298,86.00775953020369
299,86.10775953020368
300,86.21400953020368
301,86.31600952148438
302,86.40911669049945
303,86.49423849923271
304,86.56723850795201
305,86.63213032313756
306,86.69377321515765
307,86.760094669887
308,86.84877319335938
309,86.93670174734933
310,87.03120171683175
311,87.12763028826032
312,87.21605889456613
313,87.30945172991072
314,87.401808820452
315,87.5019159589495
316,87.59102314540318
317,87.68238034929549
318,87.77709459577288
319,87.87270180838449
320,87.96534467424665
321,88.04698758806501
322,88.1087376185826
323,88.15291617257255
324,88.18666621616909
325,88.22760380336217
326,88.25421098981585
327,88.28135386875698
328,88.30721108572824
329,88.35062179565429
330,88.39351468767438
331,88.4434075491769
332,88.50851473127092
333,88.57815726143973
334,88.6563001360212
335,88.74962158203125
336,88.81219308035715
337,88.87308589390346
338,88.93719297136579
339,89.00376477922713
340,89.07990798950195
341,89.14112232753209
342,89.20147944859096
343,89.2724615914481
344,89.35124729701451
345,89.42753121512277
346,89.50454450334821
347,89.5656870160784
348,89.62236491612026
349,89.68075779506138
350,89.72397166660853
351,89.77150737217494
352,89.82132884434291
353,89.8681502205985
354,89.9046144757952
355,89.9435786655971
356,89.99236439296178
357,90.03479298182896
358,90.07950722830635
359,90.12165015084403
360,90.16507862636021
