,ma
0,3.872285679408482
1,7.714000156947544
2,11.535143171037946
3,15.35857195172991
4,19.165143258231026
5,22.956000191824778
6,26.761714390345983
7,30.563143048967635
8,34.37198006766183
9,38.18626578194755
10,41.99369419642857
11,45.80555114746094
12,49.61869419642857
13,53.44012276785714
14,57.25983407156808
15,61.092691040039064
16,64.92197657993862
17,68.75340532575335
18,72.55858241489955
19,76.34715401785714
20,80.12886832101005
21,83.94229692731585
22,87.77629699707032
23,91.62143990652902
24,95.4738054547991
25,99.33437674386161
26,103.19437691824777
27,107.05123421805246
28,110.90723440987723
29,114.7595201764788
30,118.60809151785715
31,122.45637730189732
32,126.30771179199219
33,130.16656886509486
34,134.02142595563615
35,134.01799752371653
36,134.0315686907087
37,134.0604256766183
38,134.09642246791296
39,134.1421369280134
40,134.20413731166295
41,134.2489946637835
42,134.30528041294642
43,134.33358633858816
44,134.34987226213727
45,134.365529523577
46,134.3933868408203
47,134.4309579031808
48,134.4482434953962
49,134.5388179234096
50,134.55338963099888
51,134.56924700055802
52,134.55753261021206
53,134.59007001604354
54,134.64635576520647
55,134.69292733328683
56,134.68778424944196
57,134.66978410993303
58,134.6309840611049
59,134.58290405273436
60,134.50461861746652
61,134.4200469970703
62,134.32661830357142
63,134.30118974958148
64,134.27890407017298
65,134.22804696219308
66,134.17047555106026
67,134.11591230119978
68,134.05648367745536
69,133.9956263950893
70,133.88362339564733
71,133.6980521065848
72,133.49590933663504
73,133.27762669154575
74,133.06819806780135
75,132.8627694266183
76,132.6693407331194
77,132.53848353794643
78,132.41334054129464
79,132.30276881626673
80,132.19140014648437
81,132.05425720214845
82,131.8892573765346
83,131.72825753348215
84,131.49054303850446
85,131.31497148786272
86,131.1609143938337
87,131.03348563058034
88,130.88262808663504
89,130.72891366141184
90,130.60777064732142
91,130.54148515973773
92,130.47205679757255
93,130.41594805036272
94,130.34737679617746
95,130.28966238839286
96,130.24566258021764
97,130.21280561174666
98,130.0833766392299
99,129.92737644740512
100,129.80694798060827
101,129.68766217912946
102,129.55631931849888
103,129.39531947544643
104,129.24417681012835
105,129.0532424926758
106,128.9606709071568
107,128.9049564906529
108,128.86009935651506
109,128.82495640345982
110,128.7838134765625
111,128.72981349400112
112,128.5635277884347
113,128.3866707938058
114,128.19181365966796
115,128.00709664481028
116,127.82138235909598
117,127.64881090436663
118,127.48709651402065
119,127.40902535574777
120,127.3414539882115
121,127.2389395577567
122,127.13979688371931
123,127.04065420968192
124,126.94008549281529
125,126.82694266183036
126,126.71665693010603
127,126.59265681675502
128,126.46985124860491
129,126.37013419015067
130,126.28670567103795
131,126.2047369820731
132,126.12816532679966
133,126.04745112827845
134,125.98516562325614
135,125.90730852399554
136,125.83302285330636
137,125.75588008335659
138,125.7123057774135
139,125.67716282435826
140,125.73895721435547
141,125.78666883196149
142,125.81224038260324
143,125.8299545288086
144,125.8328118460519
145,125.82566898890904
146,125.8165261404855
147,125.80024043491909
148,125.81138327462332
149,125.83524039132254
150,125.86364048549108
151,125.91221204485213
152,125.96806924002512
153,126.01749790736608
154,126.03585488455636
155,126.05414058140346
156,126.10171203613281
157,126.14628339494978
158,126.19875771658761
159,126.257326398577
160,126.31246926443917
161,126.33761204310827
162,126.3366234915597
163,126.3117662702288
164,126.27091195242745
165,126.23234034946987
166,126.18516605922154
167,126.12973458426339
168,126.15673479352678
169,126.1921633039202
170,126.24359741210938
171,126.29188297816685
172,126.35474025181361
173,126.41531459263393
174,126.45674329485212
175,126.4953148978097
176,126.50474613734654
177,126.51674608503069
178,126.53331756591797
179,126.5513174874442
180,126.5753173828125
181,126.60874590192522
182,126.7041743687221
183,126.79388863699776
184,126.8763172694615
185,126.9486315046038
186,127.00606013706752
187,127.06148877825056
188,127.12091740199497
189,127.15036315917969
190,127.17464882986886
191,127.16479165213448
192,127.1502201625279
193,127.12803148542132
194,127.08088858468192
195,127.03088858468192
196,126.96831730433873
197,126.93587733677455
198,126.91644897460938
199,126.9035888671875
200,126.87501743861607
201,126.84816022600447
202,126.8258773803711
203,126.75959145682198
204,126.67902003696986
205,126.59415719168527
206,126.51587153843471
207,126.43244301932198
208,126.34844294956753
209,126.25958578927177
210,126.17015707833427
211,126.1141571044922
212,126.06101422991071
213,125.99358564104352
214,125.92244284493583
215,125.86487143380302
216,125.81369999476841
217,125.73541434151785
218,125.6465571812221
