,ma
0,2.085076904296875
1,4.153692392202524
2,6.211230938251202
3,8.270000281700721
4,10.31969252366286
5,12.36092318021334
6,14.41015390249399
7,16.457077026367188
8,18.507989267202525
9,20.561835421048677
10,22.61198918269231
11,24.664527540940504
12,26.71775841346154
13,28.775450721153845
14,30.832218346228967
15,32.89606440617488
16,34.95798738919772
17,37.02106440617488
18,39.07000591571514
19,41.11000600961538
20,43.1463137113131
21,45.19969834547776
22,47.2641599214994
23,49.334621488131006
24,51.40897216796875
25,53.48774132361779
26,55.56620295597957
27,57.64297227125901
28,59.719280066856975
29,61.79358778733474
30,63.865895432692305
31,65.93804931640625
32,68.01184481107272
33,70.08969092735877
34,72.165383206881
35,74.24861403245193
36,76.3245370718149
37,78.39761399489183
38,80.47576622596154
39,82.5500739464393
40,84.62468942495492
41,86.69807410606971
42,88.77530494103065
43,90.84145883413461
44,92.9040743314303
45,94.96265892615685
46,97.03019737830529
47,99.10365882286659
48,101.17065875713642
49,103.2761972280649
50,105.34788959209736
51,107.41835115872897
52,109.4751204270583
53,111.54158207820012
54,113.6118898831881
55,115.67327458308293
56,117.72388986440805
57,119.77865905761719
58,121.82822829026442
59,123.87668973482572
60,125.9133051945613
61,127.94622826209435
62,129.97268981933593
63,132.03530531663162
64,134.0976130558894
65,134.05745920034556
66,134.02999760554388
67,134.01687434269832
68,134.00395108736478
69,133.99718181903546
70,133.97887268066407
71,133.9056419959435
72,133.8229496882512
73,133.73265286959133
74,133.64034517728365
75,133.55419147198018
76,133.47088388296274
77,133.42442227877103
78,133.36549917367788
79,133.31180842472958
80,133.2465792142428
81,133.17834848257212
82,133.09988685021034
83,133.0312530517578
84,132.96879131610578
85,132.90963745117188
86,132.84376056377704
87,132.76745276817908
88,132.68222186748798
89,132.5954096867488
90,132.5127943772536
91,132.44925584059496
92,132.3898712158203
93,132.33292025052583
94,132.27015099158655
95,132.20338181715746
96,132.1404587965745
97,132.07543264535758
98,131.99050950270433
99,131.89312485914965
100,131.78997098482571
101,131.6909710223858
102,131.59158630371093
103,131.47258793757513
104,131.3598186786358
105,131.20531393197868
106,131.0580830500676
107,130.91508296086238
108,130.78539064847507
109,130.66539048414964
110,130.54865206204929
111,130.4212674654447
112,130.2650368323693
113,130.10157541128305
114,129.8941907442533
115,129.72165222167968
116,129.54488290640023
117,129.3798059316782
118,129.20657501220703
119,129.07176724947416
120,128.95115180382362
121,128.83284419133113
122,128.71284426175632
123,128.59512117826023
124,128.48004584679236
125,128.3786611703726
126,128.30127657376804
127,128.22543041522687
128,128.1160456730769
129,128.01158259465143
130,127.92727496807392
131,127.85121495173527
132,127.77433812068058
133,127.677953514686
134,127.57979982816256
135,127.49503220778246
136,127.45595527062049
137,127.4238782442533
138,127.39895359919622
139,127.380030470628
140,127.36941504845252
141,127.3520289494441
142,127.29325972336989
143,127.24049048790565
144,127.1815675001878
145,127.12095066950872
146,127.06248920147236
147,126.98633540226864
148,126.91556619497446
149,126.84902778038612
150,126.78632014347957
151,126.71865856464092
152,126.65227402907152
153,126.5868895310622
154,126.54473560039814
155,126.49919715294472
156,126.44219712477464
157,126.38358166034405
158,126.32432638315053
159,126.2777110173152
160,126.23709564208984
161,126.19694166917067
162,126.13825542743389
163,126.0851785513071
164,126.04271709735576
165,126.00248624361478
166,125.96525550255409
167,125.92925403301533
168,125.93410022442157
169,125.93640794020433
170,125.98214639516978
171,126.01891561654898
172,126.05068488487831
173,126.08253103402944
174,126.10483879676232
175,126.13714658297025
176,126.15391575739933
177,126.19114649846004
178,126.24253105750451
179,126.29822340745193
180,126.34999260535606
181,126.40953110914964
182,126.4776849599985
183,126.54230041503907
184,126.56218496469351
185,126.57480034461388
186,126.5932619535006
187,126.6101081261268
188,126.63010817307692
189,126.65796203613282
190,126.68642355111929
191,126.68350043663612
192,126.68380807729868
193,126.67873112605169
194,126.6604249220628
195,126.63780951866737
196,126.60810030423679
197,126.57317727895884
198,126.5531004685622
199,126.53725269024189
200,126.5235602745643
201,126.51186793400691
202,126.50540642371544
203,126.4980232825646
204,126.47586951622596
205,126.44263869065504
206,126.41156322772686
207,126.38464015080379
208,126.3617171067458
209,126.33464015080379
210,126.32264016958383
211,126.31417858417217
212,126.33156315730169
213,126.34064002403846
214,126.34517857478215
215,126.35065542367788
216,126.35648615910456
217,126.35240924541768
218,126.34256310096154
219,126.30433232234074
220,126.25848611684945
221,126.20963991605319
222,126.15687068058894
223,126.10315375694861
224,126.0668460552509
225,126.03076911339393
226,125.99807680570163
227,125.98568596473108
228,125.98137829120343
229,125.98645524245042
230,125.9858399611253
231,125.9893783569336
232,125.98107229379507
233,125.94384143535908
234,125.91045684814453
235,125.87122309758114
236,125.84322310227614
237,125.81614614633413
238,125.82368445763221
239,125.82045370248647
240,125.79737666203425
241,125.79183819110577
242,125.7916520338792
243,125.79703662578876
244,125.79823972261869
245,125.81270129864032
246,125.81854741023137
247,125.81485513540414
248,125.8151627760667
249,125.81762437086839
250,125.82270132211538
251,125.8289320725661
252,125.84885500394381
253,125.85993182842549
254,125.84984565147987
255,125.83538407545824
256,125.82846104548527
257,125.82230729323167
258,125.81799961970403
259,125.83653810941256
260,125.85499960092397
261,125.87738412710337
262,125.90184560922476
263,125.93307635967548
264,125.96446251502404
265,125.99938565767728
266,126.06353947566106
267,126.13446256197416
268,126.20430884728064
269,126.28323199932392
270,126.36653982309194
271,126.45192436805138
272,126.53838594876802
273,126.62438589242788
274,126.70684744027945
275,126.78433978740986
276,126.86080146202674
277,126.93434002216046
278,127.01357081486628
