,ma
0,1.2756817904385653
1,2.5560453935102982
2,3.8343636252663353
3,5.109204517711293
4,6.383295371315696
5,7.654045382412997
6,8.922090842507103
7,10.182318115234375
8,11.413068181818181
9,12.632840936834162
10,13.857977294921875
11,15.091522771661932
12,16.324509638006038
13,17.556418678977273
14,18.80587324662642
15,20.051282293146308
16,21.29946413907138
17,22.549145923961294
18,23.804145951704545
19,25.065873163396663
20,26.32905495383523
21,27.6057822487571
22,28.88646406693892
23,30.16185039173473
24,31.43602225563743
25,32.7007041237571
26,33.9647495616566
27,35.222885964133525
28,36.49679509943182
29,37.77174960049716
30,39.0451133034446
31,40.32238603071733
32,41.604204212535514
33,42.88593153520064
34,44.172158813476564
35,45.465522488680755
36,46.75331795432351
37,48.041181529651986
38,49.324908863414414
39,50.60968156294389
40,51.89686334783381
41,53.186045143821026
42,54.48527235551314
43,55.7768632368608
44,57.060317715731536
45,58.3409086747603
46,59.622954073819244
47,60.90245402943004
48,62.17886310924183
49,63.49045396284624
50,64.8071358420632
51,66.11568131880327
52,67.42486308704723
53,68.73259041526101
54,70.0455449884588
55,70.08499950062145
56,70.13790865811434
57,70.18888591419567
58,70.23859044855291
59,70.28659043745562
60,70.34061320911755
61,70.40211320356889
62,70.48052229447798
63,70.60886313698508
64,70.74058948863636
65,70.85977131236683
66,70.95122583562677
67,71.04469354802912
68,71.14260267777877
69,71.21637531627309
70,71.29581257213246
71,71.37135800448331
72,71.44940352006392
73,71.52040349786932
74,71.58153991699218
75,71.64894908558239
76,71.70717634721235
77,71.78253992254083
78,71.86533536044034
79,71.9538907137784
80,72.05225427800958
81,72.15489071932706
82,72.26493613503196
83,72.351345131614
84,72.45339064164595
85,72.55698145086114
86,72.65734502618963
87,72.75389043634588
88,72.8471176147461
89,72.93689034201883
90,73.01898124001242
91,73.11827670010653
92,73.21368588534268
93,73.31359488747337
94,73.41236766468396
95,73.50814042524858
96,73.60032223788174
97,73.68245863481002
98,73.78304956609553
99,73.89382240988992
100,74.01495874578302
101,74.1351860739968
102,74.2555497602983
103,74.38754979913885
104,74.48664079145952
105,74.58954981023615
106,74.70545890114524
107,74.82277707186613
108,74.94595877907493
109,75.06700425581498
110,75.19300426136364
111,75.2977314342152
112,75.41889051957564
113,75.54493602405896
114,75.67229974920099
115,75.80065418590199
116,75.91924507834695
117,76.02447232333097
118,76.1007905439897
119,76.18265464089133
120,76.27447287819602
121,76.36992742365057
122,76.44420013427734
123,76.50938193581321
124,76.57706382057883
125,76.6540356722745
126,76.72585379860618
127,76.7920356056907
128,76.85723377574574
129,76.92968833229759
130,76.99691550514915
131,77.06359724564986
132,77.11568825461647
133,77.14896101518111
134,77.17650382302024
135,77.19982202703302
136,77.22454917214134
137,77.25382191051136
138,77.29054926091975
139,77.31309467662464
140,77.3625492442738
141,77.41282209916548
142,77.4654130415483
143,77.5277313232422
144,77.58895860151812
145,77.64645857377486
146,77.69800401167436
147,77.76254938299006
148,77.8243675925515
149,77.88573122891513
150,77.94727672230114
151,78.01073122891513
152,78.0714130748402
153,78.11532218239525
154,78.17136757590553
155,78.22200386740944
156,78.2720493663441
157,78.32154929421165
158,78.36123102361506
159,78.40145832408558
160,78.43350372314453
161,78.4676401311701
162,78.49118610728871
163,78.50518576882102
164,78.5199129971591
165,78.52827675559304
166,78.54054953835227
167,78.53704944957386
168,78.53168584650213
169,78.52745860706676
170,78.5183768532493
171,78.51764956387606
172,78.52196780118075
173,78.53464951948686
174,78.55233182040128
175,78.59001353870738
176,78.6322862104936
177,78.6856953014027
178,78.75146803422408
179,78.81955843838779
180,78.86974029541015
181,78.92078579989347
182,78.97555847167969
183,79.02917841131037
184,79.0684306751598
185,79.10624889026988
186,79.14297624067827
187,79.17729436700995
188,79.23311254327947
189,79.30079706365412
190,79.37384255149148
191,79.4460243918679
192,79.51675165349786
193,79.58947892622514
194,79.66011532870206
195,79.69252444180576
196,79.7191607388583
197,79.73720619895242
198,79.75243336070668
199,79.76784237948331
200,79.79061515114525
201,79.81175148703835
202,79.82243333296343
203,79.83929693048651
204,79.85443323308772
205,79.8687968860973
206,79.88875149813565
207,79.91193334406073
208,79.94106972434304
209,79.95497880415483
210,79.96838795055042
211,79.98016066117721
212,79.98852441961115
213,80.00270579944957
214,80.01684209650213
215,80.02966031161222
216,80.04125116521662
217,80.06847797740589
218,80.09897835471413
219,80.12275113192472
220,80.14784199107777
221,80.1732510653409
222,80.20670568292792
223,80.24420568292791
224,80.2790283203125
225,80.31507374156605
226,80.3420282537287
227,80.36611910733309
228,80.39043731689453
229,80.40875549316407
230,80.40021001642401
231,80.42839189009233
232,80.46971005526456
233,80.50893735018643
234,80.55321058793501
235,80.60630146373401
236,80.66693781072443
237,80.72621057683772
238,80.78766521107067
239,80.85723114013672
240,80.925913030451
241,80.99064025878906
242,81.06082208806818
243,81.12750396728515
244,81.1859130859375
245,81.26318581321023
246,81.35295854048296
247,81.4475039395419
248,81.54536757035689
249,81.6461402199485
250,81.75586742054332
251,81.86991285844283
252,82.01864013671874
253,82.16995835737748
254,82.3206856467507
255,82.46659462668678
256,82.61932192715732
257,82.77341280850497
258,82.92314009232955
259,83.05882193825461
260,83.19477636163884
261,83.32113994251598
262,83.42518532492898
263,83.52104894464667
264,83.60982166637073
265,83.68436709317294
266,83.80118519176136
267,83.9015942660245
268,84.0004584572532
269,84.08791254216975
270,84.16245755282316
271,84.23773026899858
272,84.31045754172585
273,84.36979841752486
274,84.43275285200639
275,84.5031846479936
276,84.57572964754972
277,84.6620477849787
278,84.74659312855114
279,84.83781585693359
280,84.96236183860086
281,85.09058921120383
282,85.21658921675248
283,85.34418015913529
284,85.48027107932351
285,85.61931665593927
286,85.72986214377663
287,85.84986211603338
288,85.96208939985796
289,86.07286210493608
290,86.18231672807174
291,86.28986219926314
292,86.39590759277344
293,86.49531666148792
294,86.59586209383878
295,86.6979984630238
296,86.79869398637251
297,86.88801214044744
298,86.97546664151278
299,87.05573938543147
300,87.11955746737394
301,87.18692113702947
302,87.23814849853515
303,87.27884896018288
304,87.30407631613991
305,87.32321139248934
306,87.34030234596946
307,87.33493874289773
308,87.35025690252131
309,87.36293875954368
310,87.38589338822798
311,87.39921153675427
312,87.41180253462358
313,87.43257529518822
314,87.47075708562677
315,87.54002990722657
316,87.61566633744674
317,87.72539367675782
318,87.85248454700817
319,87.99216641512784
320,88.13830275102096
321,88.22989377108487
322,88.34807558926668
323,88.44698458584872
324,88.5408032503995
325,88.65554240833629
326,88.7564515547319
327,88.85358789617365
328,88.96379255814986
329,89.07931532426313
330,89.18370167125354
331,89.29011119495739
332,89.37552032470703
333,89.4579745205966
334,89.53911091197621
335,89.59356495250356
336,89.65151949795809
337,89.68888313987038
338,89.7316103848544
339,89.76338306773792
340,89.79497389359908
341,89.81688301780007
342,89.8282466541637
343,89.84111022949219
344,89.86279199773615
345,89.89035783247515
346,89.92182880748402
347,89.95237385142933
348,89.98610021417791
349,90.027009305087
350,90.08019104003907
351,90.13949557217684
352,90.19922291148792
353,90.25740467418323
354,90.31263191916726
355,90.36604101007634
356,90.40885925292969
357,90.46435921408913
358,90.52515869140625
359,90.5966587413441
360,90.67879638671874
361,90.76075092662464
362,90.8327509099787
363,90.87588736794211
364,90.94379646994851
365,90.9922963922674
366,91.03947781649502
367,91.08638680197976
368,91.12161407470703
369,91.15729592063211
370,91.16138680197976
371,91.19415949041193
372,91.22225036621094
373,91.24215947931464
374,91.25315940163352
375,91.26756813742898
376,91.2928408536044
377,91.31838628595526
378,91.37934084805575
379,91.45347720059482
380,91.51996584805575
381,91.5875112360174
382,91.6529203935103
383,91.71512492786755
384,91.77210221724077
385,91.8539658979936
386,91.92954365123401
387,92.00636180530896
388,92.0855894608931
389,92.15977131236683
390,92.23058943314986
391,92.30413485440342
392,92.45899852405896
393,92.56420621004972
394,92.66779715798118
395,92.77506991299715
396,92.89329709139737
397,93.01256991299717
398,93.12975172563033
399,93.23557004061612
400,93.33004954944957
401,93.42257856889205
402,93.51430636319247
403,93.61076188520951
404,93.70785286643289
405,93.79330749511719
406,93.94212563254617
407,94.09780745072798
408,94.25467113148082
409,94.41298925226386
410,94.56176202947444
411,94.67739840420809
412,94.76448932994495
413,94.85194396972656
414,94.9194893576882
415,94.99658036665483
416,95.0728530883789
417,95.1673076282848
418,95.2662621238015
419,95.35058025013316
420,95.4819893576882
421,95.60535347678444
422,95.7098989313299
423,95.82071713534269
424,95.93217121471058
425,96.04435299960049
426,96.12512581565163
427,96.18903489546342
428,96.24311856356535
429,96.29170948375355
430,96.34589080810547
431,96.40698172829367
432,96.464208984375
433,96.50411806973544
434,96.54729988791726
435,96.58202708851208
436,96.62939078591087
437,96.67634527033026
438,96.72600430575284
439,96.77414065274326
440,96.80068609064276
441,96.83606248335404
442,96.8785625110973
443,96.92497156316584
444,96.97228976162997
445,97.01919888583096
446,97.06919888583097
447,97.0696079600941
448,97.1190367265181
449,97.16576399369673
450,97.20403678200462
451,97.23903683749113
452,97.27858220880682
453,97.31901411576705
454,97.34910583496094
455,97.39387858997692
456,97.42801499800248
457,97.4616513338956
458,97.49160586270419
459,97.51160583496093
460,97.53415125066584
461,97.49428766424006
462,97.44099218195134
463,97.37812805175781
464,97.31340082341974
465,97.23802809281783
466,97.18061897971414
467,97.12066442316228
468,97.05416440096768
469,96.98425528786399
470,96.92652795965022
471,96.86875527121803
472,96.78830067027698
473,96.71557339754972
474,96.63766437877308
475,96.52025493275036
476,96.44889124090021
477,96.3911640514027
478,96.32202772660689
479,96.25730091441761
480,96.19956734397195
481,96.1425673051314
482,96.09711275967685
483,96.05402277166193
484,96.01421286843039
485,95.97053194912998
486,95.92116824063388
487,95.87807728160512
488,95.8299409346147
489,95.77225910533558
490,95.74130457097834
491,95.70289542458274
492,95.66407720392401
493,95.62494090687144
494,95.59191728071733
495,95.5639927257191
496,95.5298568725586
497,95.4864931973544
498,95.43762914484198
499,95.40853812477805
500,95.37626536976208
501,95.33467448841442
502,95.29171988747336
503,95.24521983753552
504,95.32394700483842
505,95.41440152254971
506,95.51153786399148
507,95.59681063565341
508,95.69287872314453
509,95.84110509699042
510,95.99455968683417
511,96.25140366987749
512,96.48731273304332
513,96.71994906338779
514,96.95353990034623
515,97.17953990589488
516,97.40581262761896
517,97.63283219770952
518,97.8936054576527
519,98.16207774769177
520,98.43704140403054
521,98.71663221879439
522,99.0232685435902
523,99.32395033402877
524,99.65385950261896
525,99.97181410356002
526,100.2877685546875
527,100.6022685657848
528,100.90422307794745
529,101.20410946932707
530,101.51551902077415
531,101.79274624911221
