,ma
0,0.8770312309265137
1,1.75728120803833
2,2.6361249923706054
3,3.5125781059265138
4,4.388515567779541
5,5.262156200408936
6,6.1339374542236325
7,7.000343704223633
8,7.846484375
9,8.685078144073486
10,9.52735939025879
11,10.375421905517578
12,11.22310037612915
13,12.070037841796875
14,12.929037857055665
15,13.785256576538085
16,14.643381595611572
17,15.502537822723388
18,16.365350341796876
19,17.232787799835204
20,18.101225280761717
21,18.978975296020508
22,19.859444046020506
23,20.736272144317628
24,21.61226530075073
25,22.48173408508301
26,23.350765323638917
27,24.2157341003418
28,25.091546630859376
29,25.968077850341796
30,26.843515396118164
31,27.721640396118165
32,28.602890396118163
33,29.48407793045044
34,30.368359184265138
35,31.25754671096802
36,32.14290609359741
37,33.028312301635744
38,33.91087484359741
39,34.794156074523926
40,35.679093551635745
41,36.565406036376956
42,37.45862474441528
43,38.3465934753418
44,39.22896842956543
45,40.10937471389771
46,40.990780925750734
47,41.870437145233154
48,42.74796838760376
49,43.649687099456784
50,44.55490589141846
51,45.45453090667725
52,46.35459337234497
53,47.25365591049194
54,48.15631217956543
55,49.06046838760376
56,49.977093410491946
57,50.89098405838013
58,51.80160903930664
59,52.71054649353027
60,53.621327781677245
61,54.535390281677245
62,55.455702781677246
63,56.39007778167725
64,57.319233417510986
65,58.24345216751099
66,59.15438966751098
67,60.06632719039917
68,60.98057718276978
69,61.89029588699341
70,62.80112771987915
71,63.71119022369385
72,64.62400274276733
73,65.53562774658204
74,66.44509649276733
75,67.35987777709961
76,68.277659034729
77,69.20994024276733
78,70.14369020462036
79,71.08056516647339
80,71.14062767028808
81,71.19997148513794
82,71.26175270080566
83,71.32051830291748
84,71.39126834869384
85,71.46428394317627
86,71.5396276473999
87,71.62084636688232
88,71.71998691558838
89,71.82739315032958
90,71.93073692321778
91,72.03629941940308
92,72.13962097167969
93,72.24393348693847
94,72.33612098693848
95,72.43068351745606
96,72.52224597930908
97,72.61277723312378
98,72.70708971023559
99,72.79818353652954
100,72.89343357086182
101,72.97974605560303
102,73.06168355941773
103,73.15313673019409
104,73.24698734283447
105,73.3534873008728
106,73.46376857757568
107,73.57951850891114
108,73.68745594024658
109,73.79679975509643
110,73.9121434211731
111,74.02264337539673
112,74.13858089447021
113,74.25467462539673
114,74.36689338684081
115,74.47673082351685
116,74.58696517944335
117,74.69421520233155
118,74.79849643707276
119,74.90065240859985
120,75.003058719635
121,75.0933087348938
122,75.16309003829956
123,75.23418378829956
124,75.30805883407592
125,75.39140253067016
126,75.46943378448486
127,75.54809007644653
128,75.62700757980346
129,75.68457012176513
130,75.74035129547119
131,75.80435123443604
132,75.8723825454712
133,75.92994499206543
134,75.98309936523438
135,76.03206815719605
136,76.07203683853149
137,76.11889619827271
138,76.16873998641968
139,76.22199001312256
140,76.29186496734619
141,76.35949001312255
142,76.42295875549317
143,76.47670879364014
144,76.53564691543579
145,76.59658441543579
146,76.67470941543579
147,76.75814685821533
148,76.83764686584473
149,76.92130317687989
150,77.00356512069702
151,77.08681507110596
152,77.16540880203247
153,77.24109630584717
154,77.32869005203247
155,77.41240873336793
156,77.49309625625611
157,77.5572525024414
158,77.61906499862671
159,77.67969007492066
160,77.74059629440308
161,77.80378379821778
162,77.86006536483765
163,77.91822137832642
