,ma
0,0.9354999796549479
1,1.8744332885742188
2,2.811866658528646
3,3.7467499796549477
4,4.681083272298177
5,5.612966613769531
6,6.542866617838541
7,7.4670332845052085
8,8.369583333333333
9,9.264083353678386
10,10.162516682942709
11,11.06711669921875
12,11.971307067871093
13,12.87470703125
14,13.790973714192708
15,14.704273681640625
16,15.61960703531901
17,16.53604034423828
18,17.456373697916668
19,18.381640319824218
20,19.3079736328125
21,20.24424031575521
22,21.183406982421875
23,22.118690287272134
24,23.053082987467448
25,23.980516357421877
26,24.90748301188151
27,25.830116373697916
28,26.76431640625
29,27.699283040364584
30,28.63308308919271
31,29.569749755859377
32,30.509749755859374
33,31.449683125813802
34,32.392916463216146
35,33.341383158365886
36,34.28576649983724
37,35.23019978841146
38,36.171599833170575
39,37.113766479492185
40,38.05769978841146
41,39.003099772135414
42,39.95586639404297
43,40.90303304036458
44,41.84423299153646
45,42.78333302815755
46,43.723499654134116
47,44.661799621582034
48,45.597832946777345
49,46.55966623942057
50,47.52523295084635
51,48.484832967122394
52,49.44489959716797
53,50.403899637858075
54,51.36673299153646
55,52.33116628011068
56,53.308899637858076
57,54.2837163289388
58,55.25504964192708
59,56.22458292643229
60,57.19608296712239
61,58.171082967122395
62,59.152749633789064
63,60.14941630045573
64,61.140515645345054
65,62.12634897867839
66,63.09801564534505
67,64.07074900309244
68,65.04594899495443
69,66.01631561279297
70,66.98786956787109
71,67.95860290527344
72,68.93226959228515
73,69.90466959635417
74,70.87476959228516
75,70.91503631591797
76,70.95506968180338
77,71.01206960042317
78,71.07318623860677
79,71.13818623860676
80,71.20586954752604
81,71.27820292154948
82,71.35736958821614
83,71.4523861694336
84,71.56768615722656
85,71.67901947021484
86,71.78468607584635
87,71.89129567464192
88,71.99619567871093
89,72.0889956665039
90,72.1843623860677
91,72.28622904459635
92,72.38419576009115
93,72.47852905273437
94,72.56786244710287
95,72.65569580078125
96,72.7324290974935
97,72.80626241048176
98,72.89191243489583
99,72.97995310465495
100,73.0804530843099
101,73.1818197631836
102,73.28575307210286
103,73.38438639322916
104,73.48391977945964
105,73.59115305582682
106,73.6990864054362
107,73.80518636067708
108,73.91458628336589
109,74.02295298258464
110,74.13131958007813
111,74.24146952311197
112,74.36070292154947
113,74.48306955973307
114,74.60383626302084
115,74.72552958170573
116,74.84209625244141
117,74.94816294352214
118,75.05362965901692
119,75.16356272379558
120,75.27762939453125
121,75.37912943522136
122,75.46802947998047
123,75.5549961344401
124,75.61316284179688
125,75.67559611002604
126,75.7393960571289
127,75.80152943929036
128,75.86274139404297
129,75.92314137776692
130,75.98377471923828
131,76.03390797932943
132,76.0917246500651
133,76.14079132080079
134,76.19078938802083
135,76.2359560139974
136,76.28132263183593
137,76.3244559733073
138,76.35228932698568
139,76.38752329508463
