,ma
0,2.464181795987216
1,4.908909190784801
2,7.340545654296875
3,9.773636696555398
4,12.196000255237927
5,14.60836375843395
6,17.030181884765625
7,19.44927284934304
8,21.87307822487571
9,24.300350952148438
10,26.72325994318182
11,29.148987093838777
12,31.575532670454546
13,34.00735085227273
14,36.438076227361506
15,38.8771670254794
16,41.31398509632457
17,43.7521670254794
18,46.17364335493608
19,48.58455255681818
20,50.99109802246094
21,53.417825317382814
22,55.8576435435902
23,58.30455266779119
24,60.75605801669034
25,63.2127852006392
26,65.66914894797586
27,68.1235126842152
28,70.5773309881037
29,73.02878556685015
30,75.47787642045455
31,77.92678555575284
32,80.3776347767223
33,82.83327109596947
34,85.28636197176847
35,87.74836203835227
36,90.2017256303267
37,92.65172563032671
38,95.10772372159092
39,97.55917830033736
40,100.01099659312855
41,102.4613603071733
42,104.9162694757635
43,107.35808771306819
44,109.79572420987216
45,112.22859691273082
46,114.67205144708807
47,117.12250588156961
48,119.56532398570667
49,122.05368763316761
50,124.50205133611506
51,126.94896046031604
52,129.37968777743254
53,131.82186972878196
54,134.26859713467684
55,134.24059725674715
56,134.2193242853338
57,134.21605141379615
58,134.2051785555753
59,134.20372397682883
60,134.19826965332032
61,134.1789969704368
62,134.15481511896306
63,134.16864624023438
64,134.17864629572088
65,134.17246454412287
66,134.15901017622514
67,134.1485917524858
68,134.13459167480468
69,134.11822981400923
70,134.06986444646662
71,133.96831914728338
72,133.85150090997868
73,133.74711553400212
74,133.65438815030186
75,133.5689336603338
76,133.46947909268465
77,133.40129727450284
78,133.31656993519175
79,133.23233725807884
80,133.13761180530895
81,133.0374298095703
82,132.9285206187855
83,132.81506597345526
84,132.7007021817294
85,132.58824768066407
86,132.48821133700284
87,132.38699840198865
88,132.277543778853
89,132.17336203835228
90,132.07045288085936
91,131.99836203835227
92,131.9325439453125
93,131.8630584716797
94,131.78887662020597
95,131.7072401566939
96,131.63142200816762
97,131.55051297274503
98,131.46396734064277
99,131.36433077725496
100,131.27154901677912
101,131.16445811878552
102,131.04654901677912
103,130.91909457120028
104,130.74891274192117
105,130.56977081298828
106,130.3992252696644
107,130.25440701571378
108,130.10077056884765
109,129.9498612837358
110,129.80858847878196
111,129.67804315740412
112,129.51549779718573
113,129.3429160378196
114,129.1652797352184
115,129.00282509543678
116,128.83827958540482
117,128.67900681929154
118,128.4788248235529
119,128.32896118164064
120,128.20587033358487
121,128.07723388671874
122,127.94765222722833
123,127.81292502663352
124,127.68347237326883
125,127.5798378684304
126,127.55565601695668
127,127.53956506902522
128,127.53083773526278
129,127.52647233442826
130,127.52247231223366
131,127.51758325750177
132,127.47121956565164
133,127.412946805087
134,127.34403783624822
135,127.27258162064986
136,127.20549080588601
137,127.14349073930221
